text,text_clean,tokens,normalisasi,stopword,final_text,label,sterilisasi,stemming
" tips deteksi de winter:
 curigai saat:
-nyeri dada khas iskemik
-t wave tinggi & runcing di v2–v6
-st depression dengan slope ke atas

 jangan tertipu — ini stemi yang menyamar!",tips deteksi de winter curigai saat nyeri dada khas iskemik t wave tinggi runcing di v v st depression dengan slope ke atas jangan tertipu ini stemi yang menyamar,"['tips', 'deteksi', 'de', 'winter', 'curigai', 'saat', 'nyeri', 'dada', 'khas', 'iskemik', 't', 'wave', 'tinggi', 'runcing', 'di', 'v', 'v', 'st', 'depression', 'dengan', 'slope', 'ke', 'atas', 'jangan', 'tertipu', 'ini', 'stemi', 'yang', 'menyamar']","['tips', 'deteksi', 'adik', 'winter', 'curigai', 'saat', 'nyeri', 'dada', 'khas', 'iskemik', 't', 'wave', 'tinggi', 'runcing', 'di', 'v', 'v', 'st', 'depression', 'dengan', 'slope', 'ke', 'atas', 'jangan', 'tertipu', 'ini', 'stemi', 'yang', 'menyamar']","['tips', 'deteksi', 'adik', 'winter', 'curigai', 'nyeri', 'dada', 'khas', 'iskemik', 't', 'wave', 'tinggi', 'runcing', 'v', 'v', 'st', 'depression', 'slope', 'atas', 'jangan', 'tertipu', 'stemi', 'menyamar']",tips deteksi adik winter curiga nyeri dada khas iskemik t wave tinggi runcing v v st depression slope atas jangan tipu stemi samar,tidak berisiko,deteksi winter curiga nyeri dada khas iskemik t wave tinggi runcing v v st depression slope atas jangan tipu stemi samar,tips deteksi adik winter curiga nyeri dada khas iskemik t wave tinggi runcing v v st depression slope atas jangan tipu stemi samar
" case day: nyeri dada retrosternal, tapi bukan stemi biasa!

  pasien paruh baya datang dengan nyeri dada & keringat dingin.
ekg menunjukkan pola yang sering terlewat — tapi bisa berarti oklusi lad total.
yuk kita bahas! ",case day nyeri dada retrosternal tapi bukan stemi biasa pasien paruh baya datang dengan nyeri dada keringat dingin ekg menunjukkan pola yang sering terlewat tapi bisa berarti oklusi lad total yuk kita bahas,"['case', 'day', 'nyeri', 'dada', 'retrosternal', 'tapi', 'bukan', 'stemi', 'biasa', 'pasien', 'paruh', 'baya', 'datang', 'dengan', 'nyeri', 'dada', 'keringat', 'dingin', 'ekg', 'menunjukkan', 'pola', 'yang', 'sering', 'terlewat', 'tapi', 'bisa', 'berarti', 'oklusi', 'lad', 'total', 'yuk', 'kita', 'bahas']","['case', 'day', 'nyeri', 'dada', 'retrosternal', 'tapi', 'bukan', 'stemi', 'biasa', 'pasien', 'paruh', 'baya', 'datang', 'dengan', 'nyeri', 'dada', 'keringat', 'dingin', 'ekg', 'menunjukkan', 'pola', 'yang', 'sering', 'terlewat', 'tapi', 'bisa', 'berarti', 'oklusi', 'lad', 'total', 'ayo', 'kita', 'bahas']","['case', 'day', 'nyeri', 'dada', 'retrosternal', 'bukan', 'stemi', 'biasa', 'pasien', 'paruh', 'baya', 'datang', 'nyeri', 'dada', 'keringat', 'dingin', 'ekg', 'menunjukkan', 'pola', 'sering', 'terlewat', 'berarti', 'oklusi', 'lad', 'total', 'ayo', 'bahas']",case day nyeri dada retrosternal bukan stemi biasa pasien paruh baya datang nyeri dada keringat dingin ekg tunjuk pola sering lewat arti oklusi lad total ayo bahas,berisiko,case day nyeri dada retrosternal bukan stemi biasa paruh baya datang nyeri dada keringat dingin ekg tunjuk pola sering lewat arti oklusi lad total ayo bahas,case day nyeri dada retrosternal bukan stemi biasa pasien paruh baya datang nyeri dada keringat dingin ekg tunjuk pola sering lewat arti oklusi lad total ayo bahas
apa obatnya nyeri dada abis digantung di bagian yg kek begini heh,apa obatnya nyeri dada abis digantung di bagian yg kek begini heh,"['apa', 'obatnya', 'nyeri', 'dada', 'abis', 'digantung', 'di', 'bagian', 'yg', 'kek', 'begini', 'heh']","['apa', 'obatnya', 'nyeri', 'dada', 'habis', 'digantung', 'di', 'bagian', 'yang', 'seperti', 'begini', 'heh']","['apa', 'obatnya', 'nyeri', 'dada', 'habis', 'digantung', 'bagian', 'begini', 'heh']",apa obat nyeri dada habis gantung bagi begini heh,berisiko,apa obat nyeri dada habis gantung bagi begini heh,apa obat nyeri dada habis gantung bagi begini heh
"duka di tanah suci: jamaah haji asal banda aceh wafat usai alami nyeri dada sejak 27 mei 
https://
ketikkabar.com/2025/06/01/duk
a-di-tanah-suci-jamaah-haji-asal-banda-aceh-wafat-usai-alami-nyeri-dada-sejak-27-mei/
…",duka di tanah suci jamaah haji asal banda aceh wafat usai alami nyeri dada sejak mei ketikkabar com duk a di tanah suci jamaah haji asal banda aceh wafat usai alami nyeri dada sejak mei,"['duka', 'di', 'tanah', 'suci', 'jamaah', 'haji', 'asal', 'banda', 'aceh', 'wafat', 'usai', 'alami', 'nyeri', 'dada', 'sejak', 'mei', 'ketikkabar', 'com', 'duk', 'a', 'di', 'tanah', 'suci', 'jamaah', 'haji', 'asal', 'banda', 'aceh', 'wafat', 'usai', 'alami', 'nyeri', 'dada', 'sejak', 'mei']","['duka', 'di', 'tanah', 'suci', 'jamaah', 'haji', 'asal', 'banda', 'aceh', 'wafat', 'usai', 'alami', 'nyeri', 'dada', 'sejak', 'mei', 'ketikkabar', 'com', 'duk', 'a', 'di', 'tanah', 'suci', 'jamaah', 'haji', 'asal', 'banda', 'aceh', 'wafat', 'usai', 'alami', 'nyeri', 'dada', 'sejak', 'mei']","['duka', 'tanah', 'suci', 'jamaah', 'haji', 'asal', 'banda', 'aceh', 'wafat', 'usai', 'alami', 'nyeri', 'dada', 'sejak', 'mei', 'ketikkabar', 'com', 'duk', 'a', 'tanah', 'suci', 'jamaah', 'haji', 'asal', 'banda', 'aceh', 'wafat', 'usai', 'alami', 'nyeri', 'dada', 'sejak', 'mei']",duka tanah suci jamaah haji asal banda aceh wafat usai alami nyeri dada sejak mei ketikkabar com duk a tanah suci jamaah haji asal banda aceh wafat usai alami nyeri dada sejak mei,berisiko,duka tanah suci jamaah haji asal banda aceh wafat usai alami nyeri dada sejak mei ketikkabar com duk a tanah suci jamaah haji asal banda aceh wafat usai alami nyeri dada sejak mei,duka tanah suci jamaah haji asal banda aceh wafat usai alami nyeri dada sejak mei ketikkabar com duk a tanah suci jamaah haji asal banda aceh wafat usai alami nyeri dada sejak mei
nyeri dada ih,nyeri dada ih,"['nyeri', 'dada', 'ih']","['nyeri', 'dada', 'ih']","['nyeri', 'dada', 'ih']",nyeri dada ih,berisiko,nyeri dada ih,nyeri dada ih
humming beautiful nya wannaone langsung nyeri dada gwej ancim,humming beautiful nya wannaone langsung nyeri dada gwej ancim,"['humming', 'beautiful', 'nya', 'wannaone', 'langsung', 'nyeri', 'dada', 'gwej', 'ancim']","['humming', 'beautiful', 'nya', 'wannaone', 'langsung', 'nyeri', 'dada', 'gwej', 'ancim']","['humming', 'beautiful', 'nya', 'wannaone', 'langsung', 'nyeri', 'dada', 'gwej', 'ancim']",humming beautiful nya wannaone langsung nyeri dada gwej ancim,berisiko,humming beautiful nya wannaone langsung nyeri dada gwej ancim,humming beautiful nya wannaone langsung nyeri dada gwej ancim
sering nyeri dada kayak cemas gitu,sering nyeri dada kayak cemas gitu,"['sering', 'nyeri', 'dada', 'kayak', 'cemas', 'gitu']","['sering', 'nyeri', 'dada', 'seperti', 'cemas', 'begitu']","['sering', 'nyeri', 'dada', 'cemas']",sering nyeri dada cemas,berisiko,sering nyeri dada cemas,sering nyeri dada cemas
nyeri dada kalo denger lagu mereka tuh,nyeri dada kalo denger lagu mereka tuh,"['nyeri', 'dada', 'kalo', 'denger', 'lagu', 'mereka', 'tuh']","['nyeri', 'dada', 'kalau', 'dengar', 'lagu', 'mereka', 'itu']","['nyeri', 'dada', 'kalau', 'dengar', 'lagu']",nyeri dada kalau dengar lagu,berisiko,nyeri dada kalau dengar lagu,nyeri dada kalau dengar lagu
yuk kenali nyeri dada akibat asam lambung dan serangan jantunghttps://www.jabarmedsos.com/2025/05/yuk-kenali-nyeri-dada-akibat-asam.htmlmedsosnews,yuk kenali nyeri dada akibat asam lambung dan serangan jantung,"['yuk', 'kenali', 'nyeri', 'dada', 'akibat', 'asam', 'lambung', 'dan', 'serangan', 'jantung']","['ayo', 'kenali', 'nyeri', 'dada', 'akibat', 'asam', 'lambung', 'dan', 'serangan', 'jantung']","['ayo', 'kenali', 'nyeri', 'dada', 'akibat', 'asam', 'lambung', 'serangan', 'jantung']",ayo kenal nyeri dada akibat asam lambung serang jantung,berisiko,ayo kenal nyeri dada akibat asam lambung serang jantung,ayo kenal nyeri dada akibat asam lambung serang jantung
"@saintgerl
 
@ikbalsattari
 sakit hati memang berat, bisa bikin stres, cemas, bahkan sakit fisik seperti pusing atau nyeri dada. tapi, penelitian bilang ini juga bisa bawa pertumbuhan pribadi, seperti lebih mengenal diri sendiri dan jadi lebih kuat. di budaya indonesia, kebahagiaan",sakit hati memang berat bisa bikin stres cemas bahkan sakit fisik seperti pusing atau nyeri dada tapi penelitian bilang ini juga bisa bawa pertumbuhan pribadi seperti lebih mengenal diri sendiri dan jadi lebih kuat di budaya indonesia kebahagiaan,"['sakit', 'hati', 'memang', 'berat', 'bisa', 'bikin', 'stres', 'cemas', 'bahkan', 'sakit', 'fisik', 'seperti', 'pusing', 'atau', 'nyeri', 'dada', 'tapi', 'penelitian', 'bilang', 'ini', 'juga', 'bisa', 'bawa', 'pertumbuhan', 'pribadi', 'seperti', 'lebih', 'mengenal', 'diri', 'sendiri', 'dan', 'jadi', 'lebih', 'kuat', 'di', 'budaya', 'indonesia', 'kebahagiaan']","['sakit', 'hati', 'memang', 'berat', 'bisa', 'membuat', 'stres', 'cemas', 'bahkan', 'sakit', 'fisik', 'seperti', 'pusing', 'atau', 'nyeri', 'dada', 'tapi', 'penelitian', 'bilang', 'ini', 'juga', 'bisa', 'bawa', 'pertumbuhan', 'pribadi', 'seperti', 'lebih', 'mengenal', 'diri', 'sendiri', 'dan', 'jadi', 'lebih', 'kuat', 'di', 'budaya', 'indonesia', 'kebahagiaan']","['sakit', 'hati', 'memang', 'berat', 'membuat', 'stres', 'cemas', 'bahkan', 'sakit', 'fisik', 'pusing', 'nyeri', 'dada', 'penelitian', 'bilang', 'bawa', 'pertumbuhan', 'pribadi', 'lebih', 'mengenal', 'diri', 'sendiri', 'jadi', 'lebih', 'kuat', 'budaya', 'indonesia', 'kebahagiaan']",sakit hati memang berat buat stres cemas bahkan sakit fisik pusing nyeri dada teliti bilang bawa tumbuh pribadi lebih kenal diri sendiri jadi lebih kuat budaya indonesia bahagia,berisiko,sakit hati memang berat buat stres cemas bahkan sakit fisik pusing nyeri dada bilang bawa tumbuh pribadi lebih kenal diri sendiri jadi lebih kuat budaya indonesia bahagia,sakit hati memang berat buat stres cemas bahkan sakit fisik pusing nyeri dada teliti bilang bawa tumbuh pribadi lebih kenal diri sendiri jadi lebih kuat budaya indonesia bahagia
"psikosomatis akut adalah kondisi di mana gejala fisik yang parah dan mendadak, seperti sakit kepala atau nyeri dada, dipicu atau diperburuk oleh stres mental atau kecemasan. gejala ini nyata, tetapi tidak memiliki penyebab fisik yang jelas dari tes medis. stres dapat menyebabkan",psikosomatis akut adalah kondisi di mana gejala fisik yang parah dan mendadak seperti sakit kepala atau nyeri dada dipicu atau diperburuk oleh stres mental atau kecemasan gejala ini nyata tetapi tidak memiliki penyebab fisik yang jelas dari tes medis stres dapat menyebabkan,"['psikosomatis', 'akut', 'adalah', 'kondisi', 'di', 'mana', 'gejala', 'fisik', 'yang', 'parah', 'dan', 'mendadak', 'seperti', 'sakit', 'kepala', 'atau', 'nyeri', 'dada', 'dipicu', 'atau', 'diperburuk', 'oleh', 'stres', 'mental', 'atau', 'kecemasan', 'gejala', 'ini', 'nyata', 'tetapi', 'tidak', 'memiliki', 'penyebab', 'fisik', 'yang', 'jelas', 'dari', 'tes', 'medis', 'stres', 'dapat', 'menyebabkan']","['psikosomatis', 'akut', 'adalah', 'kondisi', 'di', 'mana', 'gejala', 'fisik', 'yang', 'parah', 'dan', 'mendadak', 'seperti', 'sakit', 'kepala', 'atau', 'nyeri', 'dada', 'dipicu', 'atau', 'diperburuk', 'oleh', 'stres', 'mental', 'atau', 'kecemasan', 'gejala', 'ini', 'nyata', 'tetapi', 'tidak', 'memiliki', 'penyebab', 'fisik', 'yang', 'jelas', 'dari', 'tes', 'medis', 'stres', 'dapat', 'menyebabkan']","['psikosomatis', 'akut', 'kondisi', 'mana', 'gejala', 'fisik', 'parah', 'mendadak', 'sakit', 'kepala', 'nyeri', 'dada', 'dipicu', 'diperburuk', 'stres', 'mental', 'kecemasan', 'gejala', 'nyata', 'memiliki', 'penyebab', 'fisik', 'jelas', 'tes', 'medis', 'stres', 'menyebabkan']",psikosomatis akut kondisi mana gejala fisik parah dadak sakit kepala nyeri dada picu buruk stres mental cemas gejala nyata milik sebab fisik jelas tes medis stres sebab,berisiko,psikosomatis akut kondisi mana fisik parah dadak sakit kepala nyeri dada picu buruk stres mental cemas nyata milik sebab fisik jelas tes medis stres sebab,psikosomatis akut kondisi mana gejala fisik parah dadak sakit kepala nyeri dada picu buruk stres mental cemas gejala nyata milik sebab fisik jelas tes medis stres sebab
"nder, ke igd tu bpjs bisa dipakai tergantung keparahan kondisi kamu yaa
contoh; sesak napas, nyeri dada, hilang kesadaran, demam 40c ke atas, nyeri (bnr2 nyeri ampe gbs respon apapun) dll yang membahayakan nyawa (kecuali kecelakaan) itu sepengetahuanku tercover bpjs",nder ke igd tu bpjs bisa dipakai tergantung keparahan kondisi kamu yaa contoh sesak napas nyeri dada hilang kesadaran demam c ke atas nyeri bnr nyeri ampe gbs respon apapun dll yang membahayakan nyawa kecuali kecelakaan itu sepengetahuanku tercover bpjs,"['nder', 'ke', 'igd', 'tu', 'bpjs', 'bisa', 'dipakai', 'tergantung', 'keparahan', 'kondisi', 'kamu', 'yaa', 'contoh', 'sesak', 'napas', 'nyeri', 'dada', 'hilang', 'kesadaran', 'demam', 'c', 'ke', 'atas', 'nyeri', 'bnr', 'nyeri', 'ampe', 'gbs', 'respon', 'apapun', 'dll', 'yang', 'membahayakan', 'nyawa', 'kecuali', 'kecelakaan', 'itu', 'sepengetahuanku', 'tercover', 'bpjs']","['nder', 'ke', 'instalasi gawat darurat', 'tu', 'bpjs', 'bisa', 'dipakai', 'tergantung', 'keparahan', 'kondisi', 'kamu', 'yaa', 'contoh', 'sesak', 'napas', 'nyeri', 'dada', 'hilang', 'kesadaran', 'demam', 'c', 'ke', 'atas', 'nyeri', 'bnr', 'nyeri', 'ampe', 'tidak bisa', 'respon', 'apapun', 'dan lain-lain', 'yang', 'membahayakan', 'nyawa', 'kecuali', 'kecelakaan', 'itu', 'sepengetahuanku', 'tercover', 'bpjs']","['nder', 'instalasi gawat darurat', 'tu', 'bpjs', 'dipakai', 'tergantung', 'keparahan', 'kondisi', 'kamu', 'yaa', 'contoh', 'sesak', 'napas', 'nyeri', 'dada', 'hilang', 'kesadaran', 'demam', 'c', 'atas', 'nyeri', 'bnr', 'nyeri', 'ampe', 'tidak bisa', 'respon', 'apapun', 'dan lain-lain', 'membahayakan', 'nyawa', 'kecelakaan', 'sepengetahuanku', 'tercover', 'bpjs']",nder instalasi gawat darurat tu bpjs pakai gantung parah kondisi kamu yaa contoh sesak napas nyeri dada hilang sadar demam c atas nyeri bnr nyeri ampe tidak bisa respon apa dan lain bahaya nyawa celaka tahu tercover bpjs,berisiko,nder instalasi gawat darurat tu bpjs pakai gantung parah kondisi kamu yaa contoh sesak napas nyeri dada hilang sadar demam c atas nyeri bnr nyeri ampe tidak bisa respon apa dan lain bahaya nyawa celaka tahu tercover bpjs,nder instalasi gawat darurat tu bpjs pakai gantung parah kondisi kamu yaa contoh sesak napas nyeri dada hilang sadar demam c atas nyeri bnr nyeri ampe tidak bisa respon apa dan lain bahaya nyawa celaka tahu tercover bpjs
yeah.. jgn diingetin ajg masih nyeri dada gua,yeah jgn diingetin ajg masih nyeri dada gua,"['yeah', 'jgn', 'diingetin', 'ajg', 'masih', 'nyeri', 'dada', 'gua']","['yeah', 'jangan', 'diingetin', 'ajg', 'masih', 'nyeri', 'dada', 'saya']","['yeah', 'jangan', 'diingetin', 'ajg', 'nyeri', 'dada']",yeah jangan diingetin ajg nyeri dada,berisiko,yeah jangan diingetin ajg nyeri dada,yeah jangan diingetin ajg nyeri dada
"kanker paru sering kali tidak menunjukkan gejala di tahap awal, dan baru terdeteksi saat sudah memasuki stadium lanjut.⁣
⁣
gejala seperti nyeri dada dan batuk yang tak kunjung sembuh bisa jadi tanda awal kanker paru. simak kisah 3 pasien kanker paru berikut ini!

>>",kanker paru sering kali tidak menunjukkan gejala di tahap awal dan baru terdeteksi saat sudah memasuki stadium lanjut gejala seperti nyeri dada dan batuk yang tak kunjung sembuh bisa jadi tanda awal kanker paru simak kisah pasien kanker paru berikut ini,"['kanker', 'paru', 'sering', 'kali', 'tidak', 'menunjukkan', 'gejala', 'di', 'tahap', 'awal', 'dan', 'baru', 'terdeteksi', 'saat', 'sudah', 'memasuki', 'stadium', 'lanjut', 'gejala', 'seperti', 'nyeri', 'dada', 'dan', 'batuk', 'yang', 'tak', 'kunjung', 'sembuh', 'bisa', 'jadi', 'tanda', 'awal', 'kanker', 'paru', 'simak', 'kisah', 'pasien', 'kanker', 'paru', 'berikut', 'ini']","['kanker', 'paru', 'sering', 'kali', 'tidak', 'menunjukkan', 'gejala', 'di', 'tahap', 'awal', 'dan', 'baru', 'terdeteksi', 'saat', 'sudah', 'memasuki', 'stadium', 'lanjut', 'gejala', 'seperti', 'nyeri', 'dada', 'dan', 'batuk', 'yang', 'tidak', 'kunjung', 'sembuh', 'bisa', 'jadi', 'tanda', 'awal', 'kanker', 'paru', 'simak', 'kisah', 'pasien', 'kanker', 'paru', 'berikut', 'ini']","['kanker', 'paru', 'sering', 'kali', 'menunjukkan', 'gejala', 'tahap', 'awal', 'baru', 'terdeteksi', 'memasuki', 'stadium', 'lanjut', 'gejala', 'nyeri', 'dada', 'batuk', 'kunjung', 'sembuh', 'jadi', 'tanda', 'awal', 'kanker', 'paru', 'simak', 'kisah', 'pasien', 'kanker', 'paru', 'berikut']",kanker paru sering kali tunjuk gejala tahap awal baru deteksi pasuk stadium lanjut gejala nyeri dada batuk kunjung sembuh jadi tanda awal kanker paru simak kisah pasien kanker paru ikut,tidak berisiko,kanker paru sering kali tunjuk tahap awal baru deteksi pasuk stadium lanjut nyeri dada batuk kunjung sembuh jadi tanda awal kanker paru simak kisah kanker paru ikut,kanker paru sering kali tunjuk gejala tahap awal baru deteksi pasuk stadium lanjut gejala nyeri dada batuk kunjung sembuh jadi tanda awal kanker paru simak kisah pasien kanker paru ikut
"ㅤ ㅤ 

“dokter osvani? kami butuh bantuan. ada pasien laki-laki usia 40-an. datang dengan nyeri dada hebat, ekg menunjukkan stemi inferior. tensi turun drastis, nadi filiform, dan dia mulai berkeringat dingin.”

ㅤ ㅤ",dokter osvani kami butuh bantuan ada pasien laki laki usia an datang dengan nyeri dada hebat ekg menunjukkan stemi inferior tensi turun drastis nadi filiform dan dia mulai berkeringat dingin,"['dokter', 'osvani', 'kami', 'butuh', 'bantuan', 'ada', 'pasien', 'laki', 'laki', 'usia', 'an', 'datang', 'dengan', 'nyeri', 'dada', 'hebat', 'ekg', 'menunjukkan', 'stemi', 'inferior', 'tensi', 'turun', 'drastis', 'nadi', 'filiform', 'dan', 'dia', 'mulai', 'berkeringat', 'dingin']","['dokter', 'osvani', 'kami', 'butuh', 'bantuan', 'ada', 'pasien', 'laki', 'laki', 'usia', 'an', 'datang', 'dengan', 'nyeri', 'dada', 'hebat', 'ekg', 'menunjukkan', 'stemi', 'inferior', 'tensi', 'turun', 'drastis', 'nadi', 'filiform', 'dan', 'dia', 'mulai', 'berkeringat', 'dingin']","['dokter', 'osvani', 'butuh', 'bantuan', 'pasien', 'laki', 'laki', 'usia', 'an', 'datang', 'nyeri', 'dada', 'hebat', 'ekg', 'menunjukkan', 'stemi', 'inferior', 'tensi', 'turun', 'drastis', 'nadi', 'filiform', 'mulai', 'berkeringat', 'dingin']",dokter osvani butuh bantu pasien laki laki usia an datang nyeri dada hebat ekg tunjuk stemi inferior tensi turun drastis nadi filiform mulai keringat dingin,berisiko,osvani butuh bantu laki laki usia an datang nyeri dada hebat ekg tunjuk stemi inferior tensi turun drastis nadi filiform mulai keringat dingin,dokter osvani butuh bantu pasien laki laki usia an datang nyeri dada hebat ekg tunjuk stemi inferior tensi turun drastis nadi filiform mulai keringat dingin
"ᅠᅠ
ᅠᅠ
— nyeri dada seperti ditekan atau tertimpa benda berat, sesak nafas, jantung berdebar, terjadi pembengkakan di area tubuh tertentu, khususnya pada bagian ekstremitas bawah, dan mudah lelah.
ᅠᅠ
ᅠᅠ",nyeri dada seperti ditekan atau tertimpa benda berat sesak nafas jantung berdebar terjadi pembengkakan di area tubuh tertentu khususnya pada bagian ekstremitas bawah dan mudah lelah,"['nyeri', 'dada', 'seperti', 'ditekan', 'atau', 'tertimpa', 'benda', 'berat', 'sesak', 'nafas', 'jantung', 'berdebar', 'terjadi', 'pembengkakan', 'di', 'area', 'tubuh', 'tertentu', 'khususnya', 'pada', 'bagian', 'ekstremitas', 'bawah', 'dan', 'mudah', 'lelah']","['nyeri', 'dada', 'seperti', 'ditekan', 'atau', 'tertimpa', 'benda', 'berat', 'sesak', 'napas', 'jantung', 'berdebar', 'terjadi', 'pembengkakan', 'di', 'area', 'tubuh', 'tertentu', 'khususnya', 'pada', 'bagian', 'ekstremitas', 'bawah', 'dan', 'mudah', 'lelah']","['nyeri', 'dada', 'ditekan', 'tertimpa', 'benda', 'berat', 'sesak', 'napas', 'jantung', 'berdebar', 'terjadi', 'pembengkakan', 'area', 'tubuh', 'tertentu', 'khususnya', 'bagian', 'ekstremitas', 'bawah', 'mudah', 'lelah']",nyeri dada tekan timpa benda berat sesak napas jantung debar jadi bengkak area tubuh tentu khusus bagi ekstremitas bawah mudah lelah,berisiko,nyeri dada tekan timpa benda berat sesak napas jantung debar jadi bengkak area tubuh tentu khusus bagi ekstremitas bawah mudah lelah,nyeri dada tekan timpa benda berat sesak napas jantung debar jadi bengkak area tubuh tentu khusus bagi ekstremitas bawah mudah lelah
"apa beda nyeri dada akibat asam lambung dan serangan jantung? ini kata dokter

https://
msn.com/id-id/berita/o
ther/apa-beda-nyeri-dada-akibat-asam-lambung-dan-serangan-jantung-ini-kata-dokter/ar-aa1fkwiv
…",apa beda nyeri dada akibat asam lambung dan serangan jantung ini kata dokter msn com id id berita o ther apa beda nyeri dada akibat asam lambung dan serangan jantung ini kata dokter ar aa fkwiv,"['apa', 'beda', 'nyeri', 'dada', 'akibat', 'asam', 'lambung', 'dan', 'serangan', 'jantung', 'ini', 'kata', 'dokter', 'msn', 'com', 'id', 'id', 'berita', 'o', 'ther', 'apa', 'beda', 'nyeri', 'dada', 'akibat', 'asam', 'lambung', 'dan', 'serangan', 'jantung', 'ini', 'kata', 'dokter', 'ar', 'aa', 'fkwiv']","['apa', 'beda', 'nyeri', 'dada', 'akibat', 'asam', 'lambung', 'dan', 'serangan', 'jantung', 'ini', 'kata', 'dokter', 'msn', 'com', 'id', 'id', 'berita', 'o', 'ther', 'apa', 'beda', 'nyeri', 'dada', 'akibat', 'asam', 'lambung', 'dan', 'serangan', 'jantung', 'ini', 'kata', 'dokter', 'ar', 'aa', 'fkwiv']","['apa', 'beda', 'nyeri', 'dada', 'akibat', 'asam', 'lambung', 'serangan', 'jantung', 'kata', 'dokter', 'msn', 'com', 'id', 'id', 'berita', 'o', 'ther', 'apa', 'beda', 'nyeri', 'dada', 'akibat', 'asam', 'lambung', 'serangan', 'jantung', 'kata', 'dokter', 'ar', 'aa', 'fkwiv']",apa beda nyeri dada akibat asam lambung serang jantung kata dokter msn com id id berita o ther apa beda nyeri dada akibat asam lambung serang jantung kata dokter ar aa fkwiv,berisiko,apa beda nyeri dada akibat asam lambung serang jantung kata msn com id id berita o ther apa beda nyeri dada akibat asam lambung serang jantung kata ar aa fkwiv,apa beda nyeri dada akibat asam lambung serang jantung kata dokter msn com id id berita o ther apa beda nyeri dada akibat asam lambung serang jantung kata dokter ar aa fkwiv
"hmm day 2, kayaknya kmrn nyeri dada krn aku minum sblm makan deh ",hmm day kayaknya kmrn nyeri dada krn aku minum sblm makan deh,"['hmm', 'day', 'kayaknya', 'kmrn', 'nyeri', 'dada', 'krn', 'aku', 'minum', 'sblm', 'makan', 'deh']","['hmm', 'day', 'kayaknya', 'kemarin', 'nyeri', 'dada', 'karena', 'aku', 'minum', 'sebelum', 'makan', 'deh']","['hmm', 'day', 'kayaknya', 'kemarin', 'nyeri', 'dada', 'aku', 'minum', 'makan', 'deh']",hmm day kayak kemarin nyeri dada aku minum makan deh,berisiko,hmm day kayak kemarin nyeri dada aku minum makan deh,hmm day kayak kemarin nyeri dada aku minum makan deh
"nih gue asam lambung sampe nyeri dada tuh kena gerd kah? kalo iya, komedi banget wkwkwk ",nih gue asam lambung sampe nyeri dada tuh kena gerd kah kalo iya komedi banget wkwkwk,"['nih', 'gue', 'asam', 'lambung', 'sampe', 'nyeri', 'dada', 'tuh', 'kena', 'gerd', 'kah', 'kalo', 'iya', 'komedi', 'banget', 'wkwkwk']","['ini', 'saya', 'asam', 'lambung', 'sampai', 'nyeri', 'dada', 'itu', 'kena', 'gerd', 'kah', 'kalau', 'iya', 'komedi', 'banget', 'wkwkwk']","['asam', 'lambung', 'nyeri', 'dada', 'kena', 'gerd', 'kalau', 'iya', 'komedi', 'banget', 'wkwkwk']",asam lambung nyeri dada kena gerd kalau iya komedi banget wkwkwk,berisiko,asam lambung nyeri dada kena gerd kalau iya komedi banget wkwkwk,asam lambung nyeri dada kena gerd kalau iya komedi banget wkwkwk
"ga dong del, minum sama obat lainnya soalnya klo gerd kambuh smpai sesak nafas sama nyeri dada",ga dong del minum sama obat lainnya soalnya klo gerd kambuh smpai sesak nafas sama nyeri dada,"['ga', 'dong', 'del', 'minum', 'sama', 'obat', 'lainnya', 'soalnya', 'klo', 'gerd', 'kambuh', 'smpai', 'sesak', 'nafas', 'sama', 'nyeri', 'dada']","['tidak', 'dong', 'del', 'minum', 'sama', 'obat', 'lainnya', 'soalnya', 'kalau', 'gerd', 'kambuh', 'smpai', 'sesak', 'napas', 'sama', 'nyeri', 'dada']","['dong', 'del', 'minum', 'sama', 'obat', 'lainnya', 'soalnya', 'kalau', 'gerd', 'kambuh', 'smpai', 'sesak', 'napas', 'sama', 'nyeri', 'dada']",dong del minum sama obat lain soal kalau gerd kambuh smpai sesak napas sama nyeri dada,berisiko,dong del minum sama obat lain soal kalau gerd kambuh smpai sesak napas sama nyeri dada,dong del minum sama obat lain soal kalau gerd kambuh smpai sesak napas sama nyeri dada
buat kasih makan lele. kak aku nyeri dada sesak napas,buat kasih makan lele kak aku nyeri dada sesak napas,"['buat', 'kasih', 'makan', 'lele', 'kak', 'aku', 'nyeri', 'dada', 'sesak', 'napas']","['untuk', 'kasih', 'makan', 'lele', 'kak', 'aku', 'nyeri', 'dada', 'sesak', 'napas']","['kasih', 'makan', 'lele', 'kak', 'aku', 'nyeri', 'dada', 'sesak', 'napas']",kasih makan lele kak aku nyeri dada sesak napas,berisiko,kasih makan lele kak aku nyeri dada sesak napas,kasih makan lele kak aku nyeri dada sesak napas
nyeri dada kenapa euy?,nyeri dada kenapa euy,"['nyeri', 'dada', 'kenapa', 'euy']","['nyeri', 'dada', 'kenapa', 'euy']","['nyeri', 'dada', 'euy']",nyeri dada euy,berisiko,nyeri dada euy,nyeri dada euy
